Player_Name,Year,Month,Region,Platform,Days_Active,Sessions_Per_Month,Avg_Session_Time_Min,In_App_Purchase_USD,Clan_Joined,Update_Event,Satisfaction_Score,Churn_Risk_Score,Churned,Monthly_Active_Index
StormRider4588,2018,7,Europe,iOS,10,67,24.61,44.63,Yes,None,2.1,12.59,1,670
WarViper5293,2024,4,Europe,Android,20,19,5.74,20.05,No,None,6.6,5.76,0,380
EliteWizard2491,2023,1,North America,Android,11,67,5.12,14.01,No,None,7.4,9.88,0,737
FireKnight1479,2024,3,Europe,Android,25,59,54.9,18.53,Yes,None,1.2,4.76,0,1475
ToxicTitan9957,2019,8,South America,Android,9,61,5.77,0.4,No,Major,9.4,10.7,0,549
DarkDestroyer919,2020,4,Europe,Android,22,24,6.82,27.08,No,Major,7.6,4.37,0,528
SilentWarrior5467,2025,10,North America,Android,17,26,16.31,8.17,No,None,4,9.4,0,442
IronHunter8491,2017,10,Europe,iOS,9,93,45.89,18.74,Yes,None,7.5,9.45,0,837
ProRider7170,2025,2,Europe,iOS,25,54,42.34,35.7,Yes,Minor,5.1,4.04,0,1350
ProWizard939,2026,8,North America,Android,30,40,40.59,8.48,No,Major,7.1,3.64,0,1200
SilentSniper6772,2014,7,Europe,iOS,29,119,36.62,0.75,No,None,4.8,4.04,0,3451
NightSlayer8556,2024,11,Asia,iOS,23,41,16.09,0.02,Yes,Major,5,4.58,0,943
ToxicLegend7583,2021,10,North America,iOS,9,50,26.89,39.3,No,None,2.7,11.28,0,450
ProWizard5498,2023,9,Europe,iOS,24,113,31.3,15.82,No,Major,8.8,4.77,0,2712
StormTitan1975,2017,2,Asia,iOS,25,31,37.03,21.02,Yes,Major,9.2,3.28,0,775
RoyalRider4395,2016,5,South America,Android,9,23,15.91,18.17,Yes,Minor,4.6,12.39,1,207
SilentWarrior3735,2025,6,North America,Android,23,87,45.1,3.7,No,Minor,4.5,7.36,0,2001
SilentLegend4302,2020,2,Europe,Android,22,20,21.99,0.78,No,None,2.4,7.53,0,440
EliteViper653,2025,2,North America,Android,2,58,41.31,5.57,No,Major,3.9,14.82,1,116
SilentHunter5693,2015,10,Asia,Android,13,89,33.27,93.97,No,Minor,8.2,8.19,0,1157
StormKnight5460,2021,4,North America,iOS,23,119,37.57,10.82,No,Major,4.7,7.02,0,2737
ProKing3631,2019,8,South America,iOS,1,101,27.72,51.83,No,None,8.1,12.48,1,101
StormWizard40,2020,11,Europe,Android,6,110,29.48,6.03,Yes,None,8.7,10.86,0,660
ShadowKnight3207,2018,5,South America,Android,6,99,52.75,25.13,Yes,Minor,4.1,12.68,1,594
EliteRaider1836,2022,9,Asia,iOS,16,38,31.17,0.53,Yes,Minor,9.9,5.96,0,608
StormHunter4035,2018,4,North America,Android,12,83,48.66,0.26,Yes,Minor,6.4,8.86,0,996
DarkDestroyer6913,2024,3,Europe,Android,15,55,26.73,12.54,Yes,None,4,9.4,0,825
GhostTitan4023,2018,10,Europe,iOS,7,40,43.53,20.94,Yes,Minor,2,11.91,0,280
DarkTitan7412,2016,8,Asia,Android,2,57,17.81,65.53,Yes,Major,3.9,14.16,1,114
GhostMaster7145,2024,1,Asia,Android,30,94,55.44,0.6,Yes,Minor,2.3,5.05,0,2820
ToxicTitan7312,2014,9,North America,Android,30,98,58.2,88.25,No,None,7.9,2.05,0,2940
NightChampion381,2015,4,Europe,Android,29,66,54.57,12.77,Yes,None,3.4,4.19,0,1914
UltraViper715,2021,11,Asia,Android,12,35,24.05,29.08,No,Major,4.1,9.57,0,420
IronChampion3477,2014,9,Europe,iOS,20,93,20.21,20.79,No,Minor,3.9,8.36,0,1860
GhostLegend6023,2020,8,North America,Android,2,8,15.03,5.69,No,None,6.4,14.1,1,16
WarKnight4489,2018,3,South America,Android,30,16,53.01,8.09,Yes,None,4.2,4.63,0,480
DarkWizard3178,2016,3,Asia,iOS,4,57,11.52,17.89,No,Minor,2.3,13.49,1,228
NightRaider7997,2025,9,North America,Android,3,65,40.33,2.03,Yes,None,6.6,13.62,1,195
StormSlayer672,2025,3,South America,Android,2,23,23.23,29.81,No,Major,5.6,14.28,1,46
IceTitan2234,2024,4,North America,iOS,18,60,15.34,32.15,No,Minor,7.8,8.12,0,1080
NightViper4536,2020,9,Asia,iOS,3,13,15.15,34.37,No,Minor,3.3,15.03,1,39
SilentMaster1902,2022,12,North America,iOS,10,29,52.9,37.75,Yes,Minor,8.8,8.85,0,290
FireSlayer7594,2015,4,Europe,iOS,12,58,52.29,23.37,No,None,4.4,11.42,0,696
FireWarrior980,2021,11,Asia,iOS,4,116,19.96,27.25,No,Minor,6.6,14.04,1,464
WarLegend8237,2022,3,Europe,Android,23,51,6.86,17.77,Yes,Minor,9.9,4.43,0,1173
ToxicWarrior2690,2024,7,North America,iOS,20,45,52.8,5.14,Yes,Minor,7.2,6.31,0,900
IronChampion2870,2016,6,Asia,iOS,27,55,8.15,1.73,No,Minor,5.7,4.16,0,1485
NightWizard5190,2015,1,Europe,iOS,7,54,9.66,3.93,Yes,None,3.4,11.33,0,378
IceWizard6525,2020,10,Europe,iOS,20,11,50.21,4.29,No,Major,4.6,7.54,0,220
EliteWizard2550,2018,8,Europe,Android,19,31,49.95,28.37,Yes,Minor,1.8,7.13,0,589
ShadowDestroyer6695,2018,1,South America,iOS,8,52,16.14,59.03,Yes,None,3.3,12.83,1,416
StormDestroyer6474,2023,4,Europe,Android,3,115,7.1,33.69,Yes,None,4.1,15.39,1,345
GhostWizard9486,2018,6,Europe,Android,27,59,8.46,97.08,Yes,None,8.6,3.65,0,1593
RoyalViper9926,2017,6,North America,iOS,15,67,29.94,0.89,Yes,Major,1.8,9.88,0,1005
NightWarrior1128,2026,7,North America,Android,8,111,28,0.65,Yes,None,4.7,12.43,1,888
IronViper2003,2018,11,North America,Android,18,10,15.03,23.01,No,Major,5.6,8.12,0,180
ProDestroyer8614,2026,12,North America,Android,29,39,55,0.52,No,Major,9.6,2.1,0,1131
IronChampion7611,2017,5,South America,iOS,14,36,35.38,44.28,No,Major,4.4,10.47,0,504
NightWarrior7012,2026,5,North America,iOS,19,82,49.4,12.78,No,Minor,9.8,7.24,0,1558
SilentLegend9305,2019,4,North America,Android,4,10,10.7,51.65,No,None,5.5,11.88,0,40
ProChampion3512,2017,6,North America,iOS,3,67,58.54,5.75,No,Minor,7.4,14.33,1,201
StormWarrior4931,2015,7,Europe,iOS,22,117,49.54,20.57,No,None,1.8,6.83,0,2574
WarHunter6923,2022,10,South America,iOS,9,119,20.83,24.02,No,Minor,7.2,9.77,0,1071
IceHunter5688,2015,10,North America,Android,10,22,6.14,6.77,No,None,1.9,10.62,0,220
ProWarrior8215,2022,1,Europe,iOS,8,35,14.05,9.15,No,Minor,5.8,12.5,1,280
ToxicKing6972,2023,9,Asia,iOS,20,56,28.02,16.03,Yes,None,4,8.44,0,1120
NightRaider3416,2019,8,South America,Android,2,20,5.16,9.68,No,Major,3.9,15.89,1,40
RoyalHunter5647,2022,7,North America,iOS,26,60,7.25,13.53,Yes,Major,1.8,5.92,0,1560
FireRaider2987,2022,9,Europe,Android,1,71,10.42,12.18,No,None,7.2,12.62,1,71
IceRaider8362,2016,3,Asia,iOS,27,99,49.53,21.93,Yes,Minor,6,3.61,0,2673
GhostTitan3352,2014,10,Asia,iOS,4,106,35.08,1.7,Yes,None,4.5,12.58,1,424
EliteKing5826,2014,4,Europe,iOS,16,66,15.5,62.76,Yes,Major,9.8,7.96,0,1056
RoyalWizard7915,2016,7,Europe,iOS,5,85,19.55,2.17,No,None,1.3,15.27,1,425
SilentWarrior6933,2018,6,South America,Android,18,56,40.32,8.25,Yes,Major,6.8,6.3,0,1008
DarkHunter5697,2026,2,Europe,iOS,14,9,22.52,0.17,No,None,5.3,7.9,0,126
GhostMaster8731,2016,2,North America,Android,13,57,42.52,33.86,Yes,None,8.7,9.3,0,741
ShadowTitan8525,2025,10,Asia,Android,16,84,47.8,2.39,No,Minor,8,7.04,0,1344
WarKnight3863,2022,7,North America,iOS,29,21,21.86,6.53,Yes,None,2.4,4.26,0,609
RoyalHunter7213,2022,9,North America,iOS,15,35,25.16,12.02,Yes,Minor,4.3,10.43,0,525
ProHunter6899,2016,11,North America,iOS,19,20,7.75,37.15,Yes,Minor,7.4,6.8,0,380
IceKnight9297,2016,12,Asia,iOS,29,61,50.09,29.16,Yes,Major,4.7,2.04,0,1769
IronHunter8519,2025,9,Asia,iOS,4,25,38.33,3.25,No,Minor,7.2,13.37,1,100
ToxicDestroyer1261,2018,7,Asia,iOS,19,45,53.85,11.84,Yes,None,8.8,7.66,0,855
DarkWizard8196,2015,11,Europe,iOS,24,43,15.39,8.09,No,None,7.5,5.86,0,1032
IceLegend3238,2019,8,North America,iOS,30,41,57.83,59.32,No,None,5.9,4.18,0,1230
GhostRaider8633,2020,10,South America,iOS,13,45,43.87,38.72,Yes,Minor,8.1,7.65,0,585
RoyalLegend3172,2026,3,Europe,Android,11,57,15.81,3.26,No,Major,8.9,10.77,0,627
WarMaster8938,2022,1,Europe,iOS,28,78,30.46,11.23,No,None,4.6,5.1,0,2184
DarkTitan4003,2019,7,South America,iOS,18,36,43.44,11.76,Yes,None,8.7,5.87,0,648
DarkTitan1108,2016,8,North America,Android,25,29,5.93,64.84,Yes,None,8.2,2.8,0,725
NightViper7604,2025,2,South America,iOS,11,57,47.92,31.72,Yes,Minor,4.7,12.01,1,627
IceRaider2139,2018,9,Asia,iOS,22,68,57.12,33.11,No,Minor,1.5,6.5,0,1496
UltraRaider4789,2017,4,North America,Android,1,37,9.48,9.18,No,None,9.1,13.75,1,37
ToxicRider9955,2018,10,Europe,iOS,15,107,54.4,23.78,Yes,Minor,3.1,8.99,0,1605
RoyalRaider6109,2021,11,Asia,Android,24,105,30.54,7.72,No,Minor,8.9,4.06,0,2520
DarkLegend8444,2021,9,Asia,iOS,10,106,33.36,34.81,No,Minor,7.3,10.64,0,1060
ProRaider9196,2019,3,Europe,iOS,22,42,51.21,64.42,No,Major,9.9,3.66,0,924
DarkChampion9995,2014,8,South America,iOS,4,96,37.43,18.84,Yes,None,2.9,13.3,1,384
ToxicWarrior4924,2021,11,Asia,Android,6,83,24.33,15.05,Yes,None,3.6,12.2,1,498
NightSniper6600,2021,2,Asia,Android,2,12,45.29,41.19,No,Minor,1.8,16.39,1,24
IceDestroyer7681,2015,3,North America,Android,17,5,12.61,47.08,Yes,Major,9.9,5.51,0,85
UltraLegend7227,2017,1,North America,Android,12,78,41.65,1.89,No,Major,6.6,11.2,0,936
StormTitan7221,2025,5,Europe,iOS,22,63,47.6,23.9,No,None,3.4,6.9,0,1386
EliteHunter9305,2015,4,Europe,Android,24,39,23.41,19.8,Yes,None,5.4,5.93,0,936
WarWizard292,2017,1,Europe,iOS,29,116,58.36,4.72,Yes,Minor,9.7,2.67,0,3364
IceKing3377,2025,10,South America,iOS,5,101,40.23,2.67,No,Minor,4.1,14.52,1,505
SilentTitan9674,2026,9,Asia,iOS,24,20,10.26,6.72,Yes,None,8.3,3.43,0,480
SilentTitan1162,2026,6,Europe,iOS,19,18,58.15,3.7,No,None,2.2,9.65,0,342
IceRider1550,2023,6,North America,iOS,29,9,45.92,5.56,No,None,7.5,2.23,0,261
EliteHunter1409,2020,11,Asia,Android,6,84,43.26,49.93,Yes,None,4.4,12.57,1,504
FireSniper8763,2022,2,Europe,iOS,17,25,18.93,49.59,No,Minor,2.7,8.06,0,425
WarWarrior1302,2021,7,Asia,iOS,29,62,31.02,5.85,Yes,Major,8.9,1.69,0,1798
ProRaider1677,2025,12,Asia,Android,19,61,54.56,4.52,Yes,Major,5.9,6,0,1159
GhostMaster3263,2022,12,Asia,iOS,20,15,21.95,12.12,No,None,4.4,7.46,0,300
ProRider1521,2021,9,Europe,Android,21,118,28.28,21.81,Yes,Minor,4.6,8.13,0,2478
RoyalKing8586,2015,6,Asia,iOS,3,75,19.12,2.97,No,Major,1.7,15.98,1,225
ProWarrior1649,2020,11,Asia,Android,8,12,16.87,34.01,No,Major,5.4,11.61,0,96
ShadowViper7056,2015,8,Asia,iOS,5,85,7.4,1.53,No,Major,7.5,12.05,1,425
RoyalKing1927,2026,12,North America,iOS,23,98,45.53,2.41,Yes,Minor,8.4,4.95,0,2254
DarkRaider8885,2025,5,Europe,Android,5,18,9.99,20.23,No,None,8.5,12.22,1,90
DarkRaider6222,2024,2,South America,iOS,30,53,34.22,4.57,No,None,8.6,2.61,0,1590
DarkKnight4439,2015,4,North America,iOS,24,112,7.74,5.2,No,Minor,8.6,2.91,0,2688
ProKnight9639,2017,12,Asia,Android,17,118,59.11,41.81,Yes,Minor,5.2,7.21,0,2006
ProWarrior7028,2014,1,Asia,Android,19,37,44.02,9.06,Yes,Major,4.9,6.06,0,703
DarkRaider8273,2018,1,South America,iOS,19,28,39.67,50.83,No,Minor,2,9.02,0,532
EliteSniper1530,2019,6,South America,Android,26,75,15.25,2.3,Yes,None,3.6,4.77,0,1950
RoyalTitan5930,2022,2,North America,iOS,10,42,34.04,53.66,Yes,None,3,10.14,0,420
EliteRaider9936,2023,6,Asia,Android,3,83,32.7,49.24,No,Minor,6.5,14.4,1,249
StormViper5672,2021,1,South America,Android,22,54,24.73,15.52,Yes,Major,3.9,5.67,0,1188
StormKing2304,2015,11,North America,Android,25,111,13.59,28.4,Yes,None,5.8,3.77,0,2775
RoyalKnight7250,2014,10,South America,iOS,13,93,25.19,11.5,Yes,None,4.4,9.25,0,1209
DarkMaster8751,2015,3,Asia,iOS,16,68,38.5,29.02,No,None,9,7.53,0,1088
WarDestroyer6967,2020,9,Asia,iOS,12,85,31.8,5.57,No,None,4.8,10.3,0,1020
GhostHunter9507,2017,2,Asia,Android,22,101,36.35,46.69,Yes,None,8.5,5.49,0,2222
RoyalSniper7287,2023,8,Asia,iOS,21,6,36.46,31.07,Yes,Major,1.4,8.63,0,126
WarWizard2148,2018,6,Europe,iOS,28,43,18.46,26.38,No,Minor,1.3,3.84,0,1204
ProWarrior9668,2025,12,Europe,Android,17,78,11.1,32.68,No,None,7.6,7.48,0,1326
EliteRaider9753,2020,6,Europe,Android,2,18,33.7,8.46,Yes,None,7.4,14.77,1,36
SilentKnight2565,2016,7,North America,iOS,16,16,54.08,4.21,No,Minor,1.2,8.68,0,256
FireSniper6900,2023,5,North America,iOS,11,85,59.75,8.76,No,None,5.4,11.31,0,935
DarkKing6143,2015,12,South America,iOS,1,82,48.22,0.79,Yes,Major,1.4,16.86,1,82
ShadowDestroyer7065,2026,11,South America,iOS,12,55,17.16,6.3,Yes,None,2.5,9.59,0,660
ProSniper2584,2020,4,North America,iOS,6,14,39.67,18.69,Yes,Minor,9.7,10.75,0,84
FireKnight5682,2018,6,South America,Android,19,48,18.14,37.49,Yes,Major,4.1,6.33,0,912
StormWarrior4366,2014,8,North America,iOS,28,107,36.7,53.28,Yes,None,5.2,4.99,0,2996
ShadowKnight3170,2014,4,Europe,iOS,29,44,31.44,25.62,Yes,Major,7.1,2.28,0,1276
ToxicWarrior4416,2022,5,North America,iOS,5,97,25.99,44.49,No,Minor,9.3,10.46,0,485
IronSniper2861,2018,7,North America,Android,22,113,40.29,6.89,Yes,Major,2.3,5.77,0,2486
GhostDestroyer9244,2014,6,South America,Android,21,64,52.17,22.65,Yes,Minor,3,7.74,0,1344
GhostKnight3206,2020,4,South America,iOS,3,74,23.56,75.24,Yes,None,6,14.98,1,222
ToxicViper8599,2022,4,North America,iOS,18,108,31.74,18.87,No,None,6.9,7.52,0,1944
GhostRaider878,2024,10,Asia,iOS,18,35,30.07,11.17,Yes,None,4.9,6.34,0,630
ProMaster9846,2014,4,South America,iOS,12,41,18.71,6.09,No,Minor,6.9,9.02,0,492
SilentRaider758,2023,1,North America,Android,18,77,28.16,7.56,Yes,None,1.1,7.75,0,1386
ShadowDestroyer5755,2026,5,South America,iOS,10,62,6.19,4.52,Yes,None,2.8,10.93,0,620
UltraKnight4220,2017,8,Asia,iOS,4,47,33.46,24.27,No,Major,8.5,13.08,1,188
ProWizard9691,2016,7,South America,iOS,20,113,44.64,25.75,No,None,7.8,5.86,0,2260
GhostHunter1322,2018,5,North America,Android,28,101,25.22,30.24,No,None,6.7,2.53,0,2828
WarMaster3106,2020,3,North America,Android,19,75,46.06,12.6,No,None,5.9,6.8,0,1425
IronMaster2957,2021,11,Asia,Android,24,42,46.29,2.98,Yes,Minor,2.8,5.65,0,1008
StormWizard818,2026,1,North America,Android,4,12,59.13,10.96,No,Minor,3.4,13.07,1,48
SilentWarrior8410,2015,7,Asia,Android,24,38,35.03,27.61,Yes,Minor,9.7,2.83,0,912
IceTitan640,2020,11,North America,iOS,11,21,27.22,38.73,Yes,None,1,12.73,1,231
IceMaster9871,2014,3,North America,Android,3,21,40.17,1.69,No,None,5,14.29,1,63
GhostRider7327,2020,4,South America,iOS,27,98,39.46,5.59,No,Minor,1.1,4.68,0,2646
UltraHunter501,2021,5,South America,iOS,15,86,59.3,65.38,No,None,4.1,7.97,0,1290
UltraMaster9218,2015,12,Asia,iOS,16,57,43.92,11.31,Yes,Major,3.9,9.56,0,912
NightRider3059,2022,8,South America,Android,12,107,21.86,1.47,Yes,Major,2,10.23,0,1284
ToxicLegend7291,2014,7,Europe,Android,18,19,15.31,4.56,Yes,Major,1.6,9.27,0,342
FireChampion9659,2026,9,Asia,Android,30,68,48.6,35.16,Yes,None,8.7,1.68,0,2040
IceRider3079,2019,11,Europe,iOS,24,113,14.89,28.5,No,None,3.9,5.15,0,2712
EliteSlayer508,2014,3,Asia,iOS,6,61,39.51,4.9,No,Major,6,11.5,0,366
EliteKnight6973,2016,11,Europe,Android,15,24,12.28,2.14,No,None,7.8,7.35,0,360
SilentKnight329,2024,10,South America,Android,2,65,44.53,1.65,No,Minor,5.8,12.77,1,130
StormKing9338,2019,1,South America,Android,23,29,48.06,13.85,No,None,4.9,7.15,0,667
SilentTitan388,2016,1,North America,iOS,12,82,59.48,23.79,No,Major,5.4,9.54,0,984
GhostTitan514,2021,12,Europe,iOS,10,31,57.48,7.82,Yes,Minor,8.5,11.36,0,310
GhostRider2949,2018,10,North America,Android,23,51,44.26,1.8,No,Minor,5.8,5.11,0,1173
ProKing775,2015,1,Asia,iOS,4,103,20.26,13.55,Yes,Minor,2.7,15.57,1,412
GhostSniper9899,2017,2,Europe,iOS,8,32,7.4,4.94,Yes,None,2.7,12.47,1,256
ShadowSniper6875,2022,2,North America,Android,15,10,35.54,3.99,No,Minor,5.5,7.5,0,150
NightWizard6495,2017,7,Asia,iOS,19,45,47.13,29.8,Yes,Minor,2.8,7.63,0,855
DarkKing6175,2023,9,Europe,iOS,16,63,5.58,18.55,Yes,None,8.1,8.69,0,1008
RoyalSlayer3280,2023,8,North America,iOS,13,99,33.86,7.57,Yes,None,8.9,7.68,0,1287
StormKing5118,2021,4,Europe,Android,25,82,53.56,12.34,No,Major,2.5,5.77,0,2050
StormWarrior558,2018,2,Europe,iOS,15,65,40.05,5.07,No,Minor,5,10.06,0,975
IceRider5591,2024,3,North America,iOS,14,84,42.61,16.5,Yes,None,7.8,9.7,0,1176
FireSlayer9415,2024,10,South America,Android,15,53,31.09,28.29,Yes,None,1.8,9.35,0,795
UltraSniper5409,2023,5,South America,Android,12,112,56.87,11.19,Yes,None,6.3,8.32,0,1344
DarkDestroyer5382,2026,9,North America,iOS,11,104,25.61,9.68,No,Minor,6,10.26,0,1144
DarkKing3421,2026,8,Asia,iOS,21,9,25.85,5.8,Yes,None,8,6.57,0,189
ProLegend8759,2014,12,North America,iOS,3,100,33.48,7.82,Yes,Minor,9.6,11.58,0,300
ToxicChampion9200,2020,3,North America,Android,25,15,37.23,8.93,No,Minor,5.4,3.85,0,375
NightSlayer8663,2016,9,Europe,Android,14,90,34.56,7.5,No,None,3.5,9.55,0,1260
NightHunter6395,2023,10,South America,iOS,2,111,50.02,1.89,No,None,1.4,14.66,1,222
NightWarrior9365,2021,3,South America,Android,18,44,50.9,3.2,Yes,Minor,8.4,6.02,0,792
ToxicChampion2764,2025,10,South America,Android,3,96,12.24,111.67,No,Minor,2.6,15.56,1,288
WarChampion4204,2016,12,South America,Android,9,118,37.79,9.02,No,None,8.7,9.21,0,1062
RoyalSniper7041,2014,8,North America,Android,11,74,59.11,32.73,Yes,None,6.5,8.87,0,814
IronDestroyer379,2018,1,Europe,Android,26,43,37.98,25.27,Yes,Major,2.5,4.27,0,1118
ProTitan9276,2015,4,South America,Android,3,74,42.85,16.61,No,Major,5.3,13.69,1,222
ShadowViper7649,2024,4,South America,iOS,5,114,52.38,11.95,Yes,Minor,6.7,13.79,1,570
EliteSlayer7954,2017,6,Europe,iOS,9,24,52.66,21.89,No,Minor,6.5,9.89,0,216
StormTitan3380,2014,12,North America,iOS,10,106,5.95,17.55,Yes,None,1.2,13.37,1,1060
ShadowChampion9525,2022,12,North America,Android,6,8,18.17,26.48,Yes,Minor,6.3,13.37,1,48
IceRider91,2019,2,North America,iOS,6,93,52.46,101.8,No,Minor,9.2,11.14,0,558
ProChampion1020,2021,7,South America,iOS,11,17,41.69,7.56,No,Major,6.7,11.42,0,187
ToxicRaider2898,2024,5,South America,Android,17,53,39.74,8.13,No,None,6.1,7.63,0,901
WarRider7938,2017,10,South America,iOS,27,80,52.3,23.37,Yes,Major,7.8,2.51,0,2160
StormViper2945,2022,6,North America,iOS,2,13,49.36,37.23,Yes,Minor,5.7,14.93,1,26
RoyalSlayer3260,2015,11,South America,iOS,9,63,46.32,4.21,No,Minor,7.7,10.69,0,567
WarMaster2089,2022,6,Asia,iOS,24,7,7.6,38.58,Yes,Major,2.6,6.22,0,168
GhostTitan4526,2025,12,Europe,Android,18,100,47.99,45.35,Yes,Minor,9.3,6.79,0,1800
IronLegend914,2018,11,Asia,iOS,5,15,16.03,10.05,Yes,None,4.9,11.59,0,75
ToxicKnight1885,2026,6,Asia,Android,21,9,6.43,6.2,Yes,Minor,4.4,5.56,0,189
SilentLegend9724,2019,10,South America,Android,6,39,32.05,10.24,Yes,Major,7.7,10.35,0,234
DarkWarrior5777,2016,12,Europe,iOS,4,117,56.83,4.13,No,Minor,6.3,12.97,1,468
IronMaster1257,2017,8,Asia,Android,9,28,53.75,1.22,No,Minor,3.2,11.65,0,252
SilentHunter2593,2019,10,North America,Android,5,109,59.01,31.92,Yes,None,3.4,14.87,1,545
ProKnight5212,2020,4,North America,Android,4,74,18.56,16.87,Yes,Minor,6.7,13.54,1,296
WarKing7060,2014,10,North America,Android,30,86,43.25,13.63,No,Major,4.5,3.87,0,2580
ProWarrior9928,2020,8,North America,iOS,9,106,8.07,4.82,No,None,4.7,10.84,0,954
UltraViper57,2014,9,Europe,iOS,18,10,49.19,16.08,Yes,Major,7.1,7.6,0,180
UltraKing9014,2018,4,North America,Android,27,90,33.81,10.27,Yes,Minor,6.6,2.61,0,2430
WarDestroyer763,2019,1,Europe,Android,11,46,59.8,14.11,No,Minor,2.5,11.29,0,506
ProWarrior8425,2026,3,Europe,Android,16,47,18.2,1.9,No,None,8.9,8.09,0,752
ToxicMaster4416,2015,1,Europe,Android,2,18,48.16,51.23,Yes,Major,4,15.47,1,36
EliteRaider2364,2026,7,Europe,iOS,29,80,14.4,28.89,Yes,Minor,7,3.69,0,2320
WarRider3443,2023,12,South America,Android,16,29,20.8,27.03,Yes,Minor,9.3,6.21,0,464
SilentMaster2636,2022,1,Asia,iOS,19,88,21.26,17.43,Yes,None,5,7.03,0,1672
SilentWizard6006,2023,11,South America,Android,10,22,36.78,5.17,Yes,Minor,5.4,10.39,0,220
StormViper2580,2019,4,Asia,Android,4,28,25.08,2.19,Yes,Major,7.1,12.88,1,112
StormLegend5449,2020,1,South America,Android,12,67,29.13,8.97,Yes,None,4,10,0,804
NightWizard9827,2023,2,North America,iOS,26,83,33.7,10.65,No,Minor,4.2,4.75,0,2158
WarKnight3919,2021,11,Europe,iOS,9,99,8.09,28.63,Yes,Major,6.3,10.44,0,891
SilentViper79,2024,1,North America,iOS,13,110,41.59,3.21,Yes,Minor,3.8,9.46,0,1430
IceRider2904,2026,5,North America,Android,5,5,40.71,33.95,No,Minor,3.8,12.35,1,25
ToxicRider74,2023,7,North America,iOS,2,19,58.06,11.7,No,Minor,8.2,12.82,1,38
EliteSniper9337,2014,3,South America,Android,3,58,12.34,32.18,Yes,None,1.3,14.17,1,174
SilentRaider5604,2021,8,North America,Android,8,38,6.7,13.65,Yes,None,1.2,12.35,1,304
UltraDestroyer5984,2017,5,Europe,iOS,6,56,12.33,1.06,Yes,Major,3.7,12.51,1,336
ProSlayer4688,2023,5,Europe,Android,29,6,28.24,18.73,Yes,Minor,7.2,1.53,0,174
WarWizard8066,2021,5,Asia,iOS,5,40,16.77,11.14,Yes,Major,3.8,12.29,1,200
DarkViper5804,2026,8,South America,Android,4,27,16.9,12.3,No,Major,6.7,12,0,108
ShadowSniper8507,2019,2,Europe,Android,20,28,52.82,30.52,No,Minor,3.6,7.63,0,560
GhostMaster1108,2024,2,Europe,Android,16,114,22.81,5.04,Yes,None,1.3,9.48,0,1824
IceKnight5099,2022,12,South America,Android,8,36,27.92,0.52,No,None,7.5,9.6,0,288
IronRaider9868,2024,8,North America,Android,12,55,42.63,6.74,No,None,5.9,11.34,0,660
NightLegend7847,2017,9,Europe,iOS,22,50,23.7,3.37,No,Minor,6.8,5.27,0,1100
RoyalRaider4469,2015,11,North America,Android,5,17,35.49,8.43,Yes,Minor,2.6,13.59,1,85
SilentWizard221,2015,12,Europe,Android,5,101,33.76,4.66,No,Major,6.6,11.7,0,505
RoyalWarrior7890,2018,10,Asia,iOS,22,110,19.38,2.04,No,Major,8.3,4.87,0,2420
ProMaster4975,2023,10,North America,iOS,13,18,44.44,35.16,Yes,Minor,2.3,10.33,0,234
DarkLegend4617,2022,2,Europe,Android,11,21,50.88,4.7,No,None,3.5,10.74,0,231
DarkKing7653,2025,4,South America,iOS,11,20,48.09,9.05,No,Minor,8.1,8.38,0,220
SilentLegend5010,2016,8,South America,Android,19,36,26.74,0.04,No,None,6.8,7.97,0,684
WarRider5988,2021,2,South America,iOS,7,83,56.31,29.54,Yes,Minor,2.7,11.47,0,581
RoyalKnight5457,2017,4,Europe,iOS,17,111,54.44,12.45,Yes,Minor,3.4,9.17,0,1887
UltraChampion8246,2019,10,North America,Android,5,99,19.68,40,No,None,9.1,10.83,0,495
IronRaider978,2023,1,Asia,iOS,6,16,11.82,1.09,No,Minor,4.4,14.16,1,96
FireViper8593,2019,2,Asia,Android,29,101,54.16,3.58,Yes,None,1.8,3.69,0,2929
SilentRaider228,2016,7,Europe,Android,30,7,45.97,5.96,Yes,Major,7,1.87,0,210
ShadowRider8893,2018,1,Europe,Android,18,79,22.1,43.81,Yes,None,4.6,8.05,0,1422
ShadowWarrior4684,2025,12,Europe,iOS,18,57,21.77,8.74,No,None,7.6,7.25,0,1026
ShadowMaster2242,2016,1,North America,Android,9,47,22.72,4.14,No,Major,2,12.44,1,423
ToxicTitan1144,2024,2,South America,iOS,18,9,52.37,32.34,Yes,Minor,3.8,7.15,0,162
EliteMaster6512,2024,4,North America,Android,19,51,18.21,7.2,Yes,Minor,4.5,7.25,0,969
RoyalTitan8504,2014,7,North America,iOS,17,31,40.81,8.6,Yes,Minor,6.2,7.04,0,527
DarkLegend1047,2020,4,Europe,iOS,9,56,50.89,21.26,No,Minor,2.7,10.83,0,504
IronKing8619,2017,5,Asia,iOS,1,60,26.3,9.68,No,Minor,3.9,14.17,1,60
EliteWizard2979,2020,4,North America,iOS,20,84,8.38,0.33,No,Minor,7.9,6.49,0,1680
EliteHunter2630,2016,4,Asia,Android,23,103,46.74,90.48,No,None,2.7,6.15,0,2369
NightRaider4747,2025,9,Europe,Android,18,108,6.09,5.45,No,Major,4.4,9.19,0,1944
